year,age,age_cat,pop,abbrev,division,pop_std,opioid_deaths,mx,y
2016,20,20-24,366467,MN,West North Central,18257225,51,1.3916669168028773e-4,-8.879838122602896
2016,20,20-24,381331,CO,Mountain,18257225,51,1.3374207709312906e-4,-8.919597410629606
2016,20,20-24,388660,MD,South Atlantic,18257225,120,3.0875315185509186e-4,-8.082968461636648
2016,20,20-24,406521,WI,East North Central,18257225,80,1.9679180165354312e-4,-8.533364232478368
2016,20,20-24,421689,MO,West North Central,18257225,93,2.2054167882017316e-4,-8.419423861346704
2016,20,20-24,450644,TN,East South Central,18257225,73,1.6199039596666106e-4,-8.727973508645679
2016,20,20-24,481397,IN,East North Central,18257225,61,1.2671454122065571e-4,-8.973573708314532
2016,20,20-24,484468,WA,Pacific,18257225,50,1.0320599090135984e-4,-9.178783655231962
2016,20,20-24,489619,AZ,Mountain,18257225,85,1.7360437401326337e-4,-8.6587315601265
2016,20,20-24,495403,MA,New England,18257225,146,2.9470955969180645e-4,-8.12952023002328
2016,20,20-24,563578,NJ,Middle Atlantic,18257225,133,2.3599217854493966e-4,-8.351711895246595
2016,20,20-24,587587,VA,South Atlantic,18257225,103,1.7529319062538825e-4,-8.649050610913681
2016,20,20-24,705655,NC,South Atlantic,18257225,126,1.7855751039814072e-4,-8.63059982153127
2016,20,20-24,717195,MI,East North Central,18257225,126,1.7568443728693033e-4,-8.646821142181285
2016,20,20-24,723353,GA,South Atlantic,18257225,59,8.156460262140339e-5,-9.414115181513292
2016,20,20-24,778197,OH,East North Central,18257225,285,3.66231172826418e-4,-7.9122458042063935
2016,20,20-24,845221,PA,Middle Atlantic,18257225,212,2.5082197437119997e-4,-8.290767135933615
2016,20,20-24,880589,IL,East North Central,18257225,155,1.76018551219695e-4,-8.644921163823446
2016,20,20-24,1282152,FL,South Atlantic,18257225,202,1.575476230587325e-4,-8.755782776775893
2016,20,20-24,1358657,NY,Middle Atlantic,18257225,276,2.0314177897732836e-4,-8.501606404095734
2016,20,20-24,2007140,TX,West South Central,18257225,153,7.622786651653596e-5,-9.481783459807723
2016,20,20-24,2809128,CA,Pacific,18257225,176,6.265289442132933e-5,-9.677900677827775
2016,25,25-29,36247,VT,New England,17722067,17,4.6900433139294284e-4,-7.664898554181232
2016,25,25-29,40249,WY,Mountain,17722067,5,1.2422668886183507e-4,-8.993402525383477
2016,25,25-29,56569,SD,West North Central,17722067,8,1.4142021248386927e-4,-8.86377486928705
2016,25,25-29,60396,ND,West North Central,17722067,7,1.159017153453871e-4,-9.062768007509048
2016,25,25-29,62775,AK,Pacific,17722067,15,2.3894862604540023e-4,-8.339261982923576
2016,25,25-29,66924,MT,Mountain,17722067,7,1.0459625844241229e-4,-9.16540277712224
2016,25,25-29,67070,DE,South Atlantic,17722067,29,4.323840763381542e-4,-7.746196299107309
2016,25,25-29,76113,RI,New England,17722067,33,4.335658823065705e-4,-7.743466795651962
2016,25,25-29,78779,ME,New England,17722067,48,6.092994325899033e-4,-7.403200731959392
2016,25,25-29,81696,NH,New England,17722067,77,9.425186055620838e-4,-6.9669548981875264
2016,25,25-29,82926,DC,South Atlantic,17722067,10,1.2058944118852954e-4,-9.023118829838037
2016,25,25-29,106475,HI,Pacific,17722067,2,1.8783752054472882e-5,-10.882518314231469
2016,25,25-29,112158,ID,Mountain,17722067,17,1.5157188965566433e-4,-8.794450526384171
2016,25,25-29,112807,WV,South Atlantic,17722067,74,6.559876603402271e-4,-7.329368579654075
2016,25,25-29,123957,NE,West North Central,17722067,10,8.067313665222617e-5,-9.425104917259505
2016,25,25-29,143407,NM,Mountain,17722067,29,2.0222164887348596e-4,-8.506146190474675
2016,25,25-29,191847,KS,West North Central,17722067,14,7.297481847513905e-5,-9.525396128721002
2016,25,25-29,194879,IA,West North Central,17722067,19,9.749639519907224e-5,-9.235695152961174
2016,25,25-29,202144,AR,West South Central,17722067,19,9.399240145638752e-5,-9.272296614531987
2016,25,25-29,203842,MS,East South Central,17722067,19,9.320944653211801e-5,-9.280661483768316
2016,25,25-29,216905,NV,Mountain,17722067,36,1.6597127774832299e-4,-8.7036958101909
2016,25,25-29,218410,CT,New England,17722067,111,5.082184881644614e-4,-7.584599108038122
2016,25,25-29,229955,UT,Mountain,17722067,47,2.0438781500728404e-4,-8.495491314878977
2016,25,25-29,277371,OK,West South Central,17722067,39,1.4060590328477022e-4,-8.869549593090946
2016,25,25-29,289035,OR,Pacific,17722067,26,8.995450377981905e-5,-9.31620652900663
2016,25,25-29,298390,KY,East South Central,17722067,104,3.4853714936827643e-4,-7.9617657355444855
2016,25,25-29,332662,AL,East South Central,17722067,50,1.503027096572497e-4,-8.802859233042838
2016,25,25-29,343146,SC,South Atlantic,17722067,67,1.9525216671620826e-4,-8.54121867216798
2016,25,25-29,349435,LA,West South Central,17722067,34,9.729992702505473e-5,-9.237712318772033
2016,25,25-29,357640,WI,East North Central,17722067,119,3.327368303321776e-4,-8.008158679737726
2016,25,25-29,364551,MN,West North Central,17722067,57,1.5635672375058634e-4,-8.763370470504205
2016,25,25-29,411941,MO,West North Central,17722067,128,3.107241085495253e-4,-8.076605150273895
2016,25,25-29,418493,MD,South Atlantic,17722067,233,5.567596112718732e-4,-7.493376988802256
2016,25,25-29,428468,CO,Mountain,17722067,73,1.7037445036735533e-4,-8.67751189396977
2016,25,25-29,437856,IN,East North Central,17722067,136,3.106043996199664e-4,-8.076990482443485
2016,25,25-29,467103,TN,East South Central,17722067,131,2.8045206303534766e-4,-8.179107745876001
2016,25,25-29,489168,AZ,Mountain,17722067,99,2.023844568737121e-4,-8.505341417601995
2016,25,25-29,496729,MA,New England,17722067,297,5.979115372768653e-4,-7.42206774593165
2016,25,25-29,553597,WA,Pacific,17722067,71,1.2825214009468981e-4,-8.961512387154453
2016,25,25-29,563143,NJ,Middle Atlantic,17722067,221,3.9244028603747184e-4,-7.8431261698000405
2016,25,25-29,594098,VA,South Atlantic,17722067,161,2.709990607610192e-4,-8.213395202917077
2016,25,25-29,655322,MI,East North Central,17722067,237,3.616542707249261e-4,-7.924821855738499
2016,25,25-29,696542,NC,South Atlantic,17722067,217,3.115390026732056e-4,-8.073986018351013
2016,25,25-29,734411,GA,South Atlantic,17722067,122,1.661195161837173e-4,-8.702803051656497
2016,25,25-29,781604,OH,East North Central,17722067,501,6.409895548129232e-4,-7.352497396320017
2016,25,25-29,864585,PA,Middle Atlantic,17722067,353,4.082883695645888e-4,-7.803536845068725
2016,25,25-29,898534,IL,East North Central,17722067,242,2.693275936135973e-4,-8.219582099178972
2016,25,25-29,1394993,FL,South Atlantic,17722067,377,2.702522521618388e-4,-8.216154767855855
2016,25,25-29,1494774,NY,Middle Atlantic,17722067,446,2.983728643928781e-4,-8.117166630790877
2016,25,25-29,2084501,TX,West South Central,17722067,186,8.922998837611496e-5,-9.324293382321022
2016,25,25-29,3073977,CA,Pacific,17722067,234,7.61228857600431e-5,-9.483161605586982
2016,30,30-34,35969,VT,New England,19511370,16,4.4482749033890296e-4,-7.717824013118203
2016,30,30-34,41232,WY,Mountain,19511370,3,7.275902211874272e-5,-9.528357644224037
2016,30,30-34,54264,ND,West North Central,19511370,6,1.1057054400707652e-4,-9.10985683339786
2016,30,30-34,56641,SD,West North Central,19511370,6,1.0593033315089776e-4,-9.152728914350924
2016,30,30-34,57819,AK,Pacific,19511370,12,2.0754423286462926e-4,-8.48016607057916
2016,30,30-34,60018,DE,South Atlantic,19511370,25,4.1654170415542004e-4,-7.783523971345035
2016,30,30-34,65990,MT,Mountain,19511370,5,7.576905591756326e-5,-9.487820581943367
2016,30,30-34,67422,RI,New England,19511370,44,6.526059743110558e-4,-7.334537019217696
2016,30,30-34,76958,ME,New England,19511370,40,5.197640271316822e-4,-7.562135643361983
2016,30,30-34,77820,DC,South Atlantic,19511370,7,8.995116936520175e-5,-9.316243597483231
2016,30,30-34,79663,NH,New England,19511370,74,9.289130462071477e-4,-6.981495422877578
2016,30,30-34,101323,HI,Pacific,19511370,8,7.895541979609763e-5,-9.446627171156534
2016,30,30-34,105357,WV,South Atlantic,19511370,107,0.0010155945974164033,-6.89228102774577
2016,30,30-34,109006,ID,Mountain,19511370,12,1.1008568335687944e-4,-9.114251555779871
2016,30,30-34,129955,NE,West North Central,19511370,6,4.616982801739063e-5,-9.983184046438438
2016,30,30-34,139653,NM,Mountain,19511370,62,4.4395752328986845e-4,-7.719781668374612
2016,30,30-34,189289,MS,East South Central,19511370,25,1.3207317910707964e-4,-8.932154401818854
2016,30,30-34,190418,AR,West South Central,19511370,17,8.927727420727033e-5,-9.323763590629895
2016,30,30-34,193679,KS,West North Central,19511370,15,7.744773568636765e-5,-9.46590722734068
2016,30,30-34,198980,IA,West North Central,19511370,24,1.2061513719971857e-4,-9.022905765795405
2016,30,30-34,208213,NV,Mountain,19511370,38,1.8250541512777782e-4,-8.608730713448901
2016,30,30-34,219890,CT,New England,19511370,114,5.184410387011688e-4,-7.564684251898321
2016,30,30-34,220173,UT,Mountain,19511370,73,3.315574570905606e-4,-8.011709438800578
2016,30,30-34,269268,OK,West South Central,19511370,49,1.8197483547989363e-4,-8.611642147041177
2016,30,30-34,276901,KY,East South Central,19511370,115,4.153108872846252e-4,-7.786483192201344
2016,30,30-34,288242,OR,Pacific,19511370,40,1.3877228162446833e-4,-8.882676229946192
2016,30,30-34,303363,AL,East South Central,19511370,49,1.6152266426690138e-4,-8.730865089129775
2016,30,30-34,311155,SC,South Atlantic,19511370,72,2.3139592807443234e-4,-8.371380340272092
2016,30,30-34,330833,LA,West South Central,19511370,55,1.6624701888868403e-4,-8.70203581008572
2016,30,30-34,369383,WI,East North Central,19511370,118,3.1945162608999333e-4,-8.048904700648729
2016,30,30-34,384701,MN,West North Central,19511370,53,1.3776933254657514e-4,-8.889929774613012
2016,30,30-34,399366,MO,West North Central,19511370,138,3.455476930935533e-4,-7.9703798834915425
2016,30,30-34,411668,MD,South Atlantic,19511370,230,5.587026438780765e-4,-7.489893169314061
2016,30,30-34,418221,IN,East North Central,19511370,121,2.893207179935967e-4,-8.147974734327223
2016,30,30-34,422872,CO,Mountain,19511370,70,1.6553472445562725e-4,-8.706329569713482
2016,30,30-34,428677,TN,East South Central,19511370,157,3.662431154458952e-4,-7.912213195227022
2016,30,30-34,456678,AZ,Mountain,19511370,100,2.1897266783160125e-4,-8.426563640358406
2016,30,30-34,465664,MA,New England,19511370,332,7.129604178119846e-4,-7.246084654081196
2016,30,30-34,536486,WA,Pacific,19511370,82,1.528464862084006e-4,-8.786076498387578
2016,30,30-34,569113,NJ,Middle Atlantic,19511370,208,3.6548102046518e-4,-7.914296207714572
2016,30,30-34,581626,VA,South Atlantic,19511370,180,3.094772241956171e-4,-8.08062605757613
2016,30,30-34,593783,MI,East North Central,19511370,258,4.3450216661642386e-4,-7.741309626812287
2016,30,30-34,645741,NC,South Atlantic,19511370,234,3.623743884932194e-4,-7.922832658221031
2016,30,30-34,691447,GA,South Atlantic,19511370,121,1.7499533586811425e-4,-8.65075123657814
2016,30,30-34,724801,OH,East North Central,19511370,572,7.891821341306096e-4,-7.144513422021106
2016,30,30-34,806155,PA,Middle Atlantic,19511370,399,4.949420396821951e-4,-7.611069893802456
2016,30,30-34,882743,IL,East North Central,19511370,269,3.047319548271694e-4,-8.096078004392414
2016,30,30-34,1297561,FL,South Atlantic,19511370,438,3.3755638463239877e-4,-7.993777996028111
2016,30,30-34,1378500,NY,Middle Atlantic,19511370,417,3.0250272034820455e-4,-8.103420287647188
2016,30,30-34,2035631,TX,West South Central,19511370,144,7.073973622920854e-5,-9.556503102929987
2016,30,30-34,2864606,CA,Pacific,19511370,178,6.213769013958638e-5,-9.686157826566891
2016,35,35-39,35138,VT,New England,22179956,17,4.838067049917468e-4,-7.633825100868783
2016,35,35-39,38077,WY,Mountain,22179956,7,1.838380124484597e-4,-8.601455555233956
2016,35,35-39,46918,ND,West North Central,22179956,10,2.1313781491112154e-4,-8.453571583118913
2016,35,35-39,49247,AK,Pacific,22179956,11,2.2336385972749609e-4,-8.406708458240965
2016,35,35-39,52855,SD,West North Central,22179956,4,7.567874373285403e-5,-9.489013233082872
2016,35,35-39,56352,DE,South Atlantic,22179956,16,2.8392958546280523e-4,-8.166784289056151
2016,35,35-39,57527,DC,South Atlantic,22179956,9,1.5644827646148766e-4,-8.762785104455366
2016,35,35-39,62858,RI,New England,22179956,24,3.8181297527760985e-4,-7.870579662761847
2016,35,35-39,63734,MT,Mountain,22179956,4,6.276084978190605e-5,-9.676179090007775
2016,35,35-39,75256,ME,New England,22179956,46,6.112469437652812e-4,-7.400009517162692
2016,35,35-39,75918,NH,New England,22179956,60,7.903264048051845e-4,-7.143064527195218
2016,35,35-39,93332,HI,Pacific,22179956,8,8.57155102215746e-5,-9.364476765987114
2016,35,35-39,108863,ID,Mountain,22179956,16,1.469737192618245e-4,-8.825256767700488
2016,35,35-39,111605,WV,South Atlantic,22179956,120,0.0010752206442363693,-6.835229388011067
2016,35,35-39,121800,NE,West North Central,22179956,8,6.568144499178982e-5,-9.630694092578098
2016,35,35-39,128068,NM,Mountain,22179956,42,3.279507761501702e-4,-8.022647033555062
2016,35,35-39,183950,KS,West North Central,22179956,18,9.785267735797772e-5,-9.232047502636755
2016,35,35-39,187282,AR,West South Central,22179956,24,1.281489945643468e-4,-8.96231695095675
2016,35,35-39,187731,MS,East South Central,22179956,19,1.0120864428357596e-4,-9.198326386936907
2016,35,35-39,193981,IA,West North Central,22179956,22,1.1341316933101696e-4,-9.084473041746566
2016,35,35-39,198022,NV,Mountain,22179956,35,1.7674803809677713e-4,-8.640785353125988
2016,35,35-39,212438,CT,New England,22179956,97,4.5660380911136426e-4,-7.691694481565741
2016,35,35-39,224305,UT,Mountain,22179956,77,3.4328258398163213e-4,-7.976956589979948
2016,35,35-39,250429,OK,West South Central,22179956,58,2.3160256998989735e-4,-8.370487715652143
2016,35,35-39,279635,OR,Pacific,22179956,41,1.466197006812452e-4,-8.827668393630164
2016,35,35-39,281570,KY,East South Central,22179956,164,5.824484142486771e-4,-7.448269935675757
2016,35,35-39,300325,AL,East South Central,22179956,56,1.864646632814451e-4,-8.587268809854427
2016,35,35-39,303790,LA,West South Central,22179956,41,1.3496165114059054e-4,-8.910519885505382
2016,35,35-39,304118,SC,South Atlantic,22179956,89,2.926495636562124e-4,-8.136534693237168
2016,35,35-39,358373,WI,East North Central,22179956,128,3.5716976446328267e-4,-7.937299358504056
2016,35,35-39,361358,MN,West North Central,22179956,50,1.383669380503545e-4,-8.885601430238134
2016,35,35-39,380150,MO,West North Central,22179956,126,3.3144811258713664e-4,-8.012039283705105
2016,35,35-39,390056,CO,Mountain,22179956,72,1.8458887954550117e-4,-8.597379478525344
2016,35,35-39,392098,MD,South Atlantic,22179956,202,5.151773281169504e-4,-7.570999390126602
2016,35,35-39,416707,IN,East North Central,22179956,109,2.615746795710175e-4,-8.248790733696413
2016,35,35-39,420114,TN,East South Central,22179956,146,3.475247194809028e-4,-7.9646747602925725
2016,35,35-39,420539,MA,New England,22179956,268,6.372773987668207e-4,-7.358305520313654
2016,35,35-39,436670,AZ,Mountain,22179956,72,1.6488423752490438e-4,-8.71026692105182
2016,35,35-39,497355,WA,Pacific,22179956,78,1.5682962873601351e-4,-8.760350509122832
2016,35,35-39,557806,VA,South Atlantic,22179956,154,2.760816484584246e-4,-8.194813908247609
2016,35,35-39,569832,NJ,Middle Atlantic,22179956,157,2.755198023277036e-4,-8.19685105417688
2016,35,35-39,585422,MI,East North Central,22179956,236,4.0312799997266926e-4,-7.816256428649259
2016,35,35-39,643802,NC,South Atlantic,22179956,211,3.2774051649420166e-4,-8.023288370920783
2016,35,35-39,685950,GA,South Atlantic,22179956,95,1.384940593337707e-4,-8.88468312615377
2016,35,35-39,704916,OH,East North Central,22179956,525,7.447695895681188e-4,-7.2024356631678135
2016,35,35-39,753934,PA,Middle Atlantic,22179956,309,4.098501990890449e-4,-7.799718833104599
2016,35,35-39,847480,IL,East North Central,22179956,264,3.1151177608911126e-4,-8.074073415991911
2016,35,35-39,1243930,FL,South Atlantic,22179956,396,3.183458876303329e-4,-8.052372069347097
2016,35,35-39,1255236,NY,Middle Atlantic,22179956,342,2.724587248931675e-4,-8.208023423615408
2016,35,35-39,1930185,TX,West South Central,22179956,132,6.838722713107811e-5,-9.590324488623187
2016,35,35-39,2653939,CA,Pacific,22179956,191,7.196849663839297e-5,-9.53928208138869
2016,40,40-44,33127,WY,Mountain,22479229,6,1.8112113985570684e-4,-8.616344469596319
2016,40,40-44,34335,VT,New England,22479229,13,3.7862239697102084e-4,-7.87897116359324
2016,40,40-44,39263,ND,West North Central,22479229,3,7.640781397244225e-5,-9.479425589895541
2016,40,40-44,41644,DC,South Atlantic,22479229,13,3.12169820382288e-4,-8.071963222133107
2016,40,40-44,42892,AK,Pacific,22479229,11,2.5645808076098106e-4,-8.268545334541665
2016,40,40-44,45777,SD,West North Central,22479229,3,6.553509404285995e-5,-9.632924771891735
2016,40,40-44,52787,DE,South Atlantic,22479229,14,2.652168147460549e-4,-8.234962897642701
2016,40,40-44,55892,MT,Mountain,22479229,5,8.945824089315107e-5,-9.321738623766239
2016,40,40-44,60229,RI,New England,22479229,31,5.147022198608643e-4,-7.571922038393039
2016,40,40-44,76077,ME,New England,22479229,38,4.994939337776201e-4,-7.601915104538762
2016,40,40-44,77485,NH,New England,22479229,47,6.06569013357424e-4,-7.407692046511377
2016,40,40-44,84068,HI,Pacific,22479229,7,8.326592758243326e-5,-9.39347112509199
2016,40,40-44,98164,ID,Mountain,22479229,13,1.3243144126156228e-4,-8.929445470889258
2016,40,40-44,108551,NE,West North Central,22479229,2,1.8424519350351446e-5,-10.9018282070486
2016,40,40-44,110961,WV,South Atlantic,22479229,98,8.831931940051009e-4,-7.0319665885342
2016,40,40-44,116896,NM,Mountain,22479229,35,2.994114426498768e-4,-8.113691868105596
2016,40,40-44,164156,KS,West North Central,22479229,14,8.528472916006725e-5,-9.369515144580681
2016,40,40-44,173363,IA,West North Central,22479229,17,9.806013970685786e-5,-9.229929597034289
2016,40,40-44,177390,AR,West South Central,22479229,19,1.0710863070071594e-4,-9.141666998316545
2016,40,40-44,177787,MS,East South Central,22479229,21,1.1811887258348473e-4,-9.043819045804906
2016,40,40-44,184766,UT,Mountain,22479229,53,2.868493121028761e-4,-8.156553525026727
2016,40,40-44,188131,NV,Mountain,22479229,36,1.9135602319660236e-4,-8.561374869208283
2016,40,40-44,210230,CT,New England,22479229,98,4.661561147314846e-4,-7.670989969788599
2016,40,40-44,228506,OK,West South Central,22479229,48,2.100601297121301e-4,-8.468116736269454
2016,40,40-44,255429,OR,Pacific,22479229,25,9.78745561388879e-5,-9.231823938643023
2016,40,40-44,268394,LA,West South Central,22479229,51,1.9001915094972316e-4,-8.568385696410981
2016,40,40-44,271478,KY,East South Central,22479229,143,5.267461820110653e-4,-7.548791753505456
2016,40,40-44,293848,AL,East South Central,22479229,42,1.429310391767172e-4,-8.85314828754063
2016,40,40-44,294581,SC,South Atlantic,22479229,64,2.1725773216874138e-4,-8.434426203341689
2016,40,40-44,317211,MN,West North Central,22479229,37,1.1664160448408157e-4,-9.056404533933641
2016,40,40-44,328915,WI,East North Central,22479229,84,2.5538512989678187e-4,-8.272737838861232
2016,40,40-44,348961,MO,West North Central,22479229,101,2.8943062405254453e-4,-8.147594930248045
2016,40,40-44,356718,CO,Mountain,22479229,51,1.429700772038417e-4,-8.852875199923055
2016,40,40-44,368401,MD,South Atlantic,22479229,172,4.6688255460761505e-4,-7.669432820986977
2016,40,40-44,398247,IN,East North Central,22479229,77,1.9334734473831566e-4,-8.551022272933553
2016,40,40-44,405377,MA,New England,22479229,230,5.67373087274315e-4,-7.474493468377614
2016,40,40-44,410092,TN,East South Central,22479229,133,3.243174702261931e-4,-8.033787675530913
2016,40,40-44,413956,AZ,Mountain,22479229,75,1.8117867599455015e-4,-8.616026853429764
2016,40,40-44,450266,WA,Pacific,22479229,65,1.4435911216925107e-4,-8.84320652832462
2016,40,40-44,528598,VA,South Atlantic,22479229,119,2.2512381809995497e-4,-8.398860004454372
2016,40,40-44,564711,NJ,Middle Atlantic,22479229,135,2.3906033351572752e-4,-8.338794596402355
2016,40,40-44,575179,MI,East North Central,22479229,171,2.972987539531172e-4,-8.12077301917951
2016,40,40-44,643998,NC,South Atlantic,22479229,164,2.546591759601738e-4,-8.275584471667408
2016,40,40-44,676125,GA,South Atlantic,22479229,100,1.4790164540580514e-4,-8.818963063185636
2016,40,40-44,677100,OH,East North Central,22479229,390,5.759858218874612e-4,-7.459427512350045
2016,40,40-44,726404,PA,Middle Atlantic,22479229,202,2.7808216915105094e-4,-8.187593915460784
2016,40,40-44,796604,IL,East North Central,22479229,198,2.4855511646941264e-4,-8.299845940363237
2016,40,40-44,1177662,NY,Middle Atlantic,22479229,280,2.3775922123665363e-4,-8.344252071858087
2016,40,40-44,1234469,FL,South Atlantic,22479229,320,2.5922076617557833e-4,-8.257830480277176
2016,40,40-44,1821709,TX,West South Central,22479229,127,6.971475685743442e-5,-9.571098542988373
2016,40,40-44,2507235,CA,Pacific,22479229,140,5.583840365980852e-5,-9.79304868767294
2016,45,45-49,32782,WY,Mountain,19805793,4,1.2201818070892563e-4,-9.011340502129414
2016,45,45-49,38684,DC,South Atlantic,19805793,23,5.945610588356943e-4,-7.427687140907704
2016,45,45-49,40015,ND,West North Central,19805793,3,7.49718855429214e-5,-9.498397374133036
2016,45,45-49,40351,VT,New England,19805793,13,3.221729325171619e-4,-8.04042209907692
2016,45,45-49,44974,AK,Pacific,19805793,9,2.0011562235958553e-4,-8.516615246660558
2016,45,45-49,47550,SD,West North Central,19805793,3,6.309148264984228e-5,-9.670924779305427
2016,45,45-49,58730,MT,Mountain,19805793,3,5.108121913843011e-5,-9.882093659848456
2016,45,45-49,60459,DE,South Atlantic,19805793,14,2.315618849137432e-4,-8.37066339872034
2016,45,45-49,70061,RI,New England,19805793,38,5.42384493512796e-4,-7.519535410403101
2016,45,45-49,87391,HI,Pacific,19805793,6,6.865695552173564e-5,-9.586388112284926
2016,45,45-49,89336,ME,New England,19805793,42,4.7013521984418376e-4,-7.6624902028422595
2016,45,45-49,94703,NH,New England,19805793,40,4.223731032807831e-4,-7.769621503544737
2016,45,45-49,98203,ID,Mountain,19805793,17,1.7311080109568954e-4,-8.66157869971787
2016,45,45-49,109481,NE,West North Central,19805793,3,2.7402014961500168e-5,-10.504894008533208
2016,45,45-49,118236,WV,South Atlantic,19805793,96,8.11935451131635e-4,-7.116089714642639
2016,45,45-49,120775,NM,Mountain,19805793,36,2.9807493272614367e-4,-8.118165650966498
2016,45,45-49,161677,UT,Mountain,19805793,49,3.030734118025446e-4,-8.101535498624019
2016,45,45-49,168880,KS,West North Central,19805793,15,8.882046423495974e-5,-9.328893481419993
2016,45,45-49,182821,AR,West South Central,19805793,19,1.0392679177993775e-4,-9.171823831887474
2016,45,45-49,184822,MS,East South Central,19805793,18,9.739100323554556e-5,-9.236776720826999
2016,45,45-49,186172,IA,West North Central,19805793,21,1.1279891713039555e-4,-9.089903818854236
2016,45,45-49,196333,NV,Mountain,19805793,40,2.037354902130564e-4,-8.498688022057367
2016,45,45-49,230603,OK,West South Central,19805793,40,1.734582811151633e-4,-8.659573442158866
2016,45,45-49,249417,CT,New England,19805793,109,4.370191286079137e-4,-7.73553359126852
2016,45,45-49,259132,OR,Pacific,19805793,32,1.2348918697806523e-4,-8.99935696056287
2016,45,45-49,283301,LA,West South Central,19805793,34,1.200136956805659e-4,-9.027904691023256
2016,45,45-49,288205,KY,East South Central,19805793,124,4.3024930171232283e-4,-7.75114574585518
2016,45,45-49,311805,AL,East South Central,19805793,30,9.621397989127821e-5,-9.248935889735545
2016,45,45-49,315829,SC,South Atlantic,19805793,70,2.216389248612382e-4,-8.414460964810504
2016,45,45-49,346621,MN,West North Central,19805793,40,1.1539981709128992e-4,-9.067107788889018
2016,45,45-49,360174,CO,Mountain,19805793,48,1.3326892002198936e-4,-8.923141516089803
2016,45,45-49,367729,WI,East North Central,19805793,78,2.1211272431600445e-4,-8.458392706132718
2016,45,45-49,375075,MO,West North Central,19805793,91,2.4261814303805905e-4,-8.324021778438365
2016,45,45-49,412723,MD,South Atlantic,19805793,236,5.718120870414297e-4,-7.466700139717056
2016,45,45-49,420828,IN,East North Central,19805793,89,2.1148782875664166e-4,-8.461343108383769
2016,45,45-49,422185,AZ,Mountain,19805793,85,2.013335386145884e-4,-8.510547629089206
2016,45,45-49,438383,TN,East South Central,19805793,154,3.512909944044363e-4,-7.953895634078189
2016,45,45-49,462206,MA,New England,19805793,209,4.521793312938387e-4,-7.701431706166685
2016,45,45-49,471786,WA,Pacific,19805793,70,1.4837235526276744e-4,-8.815785529875578
2016,45,45-49,565718,VA,South Atlantic,19805793,107,1.8914017231199998e-4,-8.573022165348455
2016,45,45-49,625726,NJ,Middle Atlantic,19805793,159,2.5410483182734936e-4,-8.277763652363026
2016,45,45-49,648883,MI,East North Central,19805793,196,3.0205753579612963e-4,-8.104893042854027
2016,45,45-49,690533,NC,South Atlantic,19805793,158,2.2880876076885535e-4,-8.38262400911801
2016,45,45-49,708778,GA,South Atlantic,19805793,98,1.3826614257214529e-4,-8.886330160746018
2016,45,45-49,749344,OH,East North Central,19805793,398,5.311312294486912e-4,-7.540501430817301
2016,45,45-49,831622,PA,Middle Atlantic,19805793,204,2.453037557928963e-4,-8.313013295798305
2016,45,45-49,838494,IL,East North Central,19805793,234,2.7907176437756264e-4,-8.184041589227034
2016,45,45-49,1302975,NY,Middle Atlantic,19805793,295,2.2640495788484047e-4,-8.39318531309039
2016,45,45-49,1331095,FL,South Atlantic,19805793,266,1.998354738016445e-4,-8.518016160954568
2016,45,45-49,1786396,TX,West South Central,19805793,136,7.613093625377577e-5,-9.483055854629356
2016,45,45-49,2596676,CA,Pacific,19805793,192,7.394068416698888e-5,-9.512247351496313
2016,50,50-54,35758,WY,Mountain,17224359,5,1.3982884948822642e-4,-8.875091386877665
2016,50,50-54,38493,DC,South Atlantic,17224359,38,9.871924765541787e-4,-6.9206455258367425
2016,50,50-54,45109,ND,West North Central,17224359,8,1.7734820102418587e-4,-8.637395520443196
2016,50,50-54,45935,VT,New England,17224359,9,1.9592903015130074e-4,-8.537758055369347
2016,50,50-54,48902,AK,Pacific,17224359,8,1.635924911046583e-4,-8.718132032742254
2016,50,50-54,54176,SD,West North Central,17224359,3,5.537507383343178e-5,-9.801380996264752
2016,50,50-54,66661,MT,Mountain,17224359,3,4.500382532515264e-5,-10.008763064581249
2016,50,50-54,66767,DE,South Atlantic,17224359,23,3.444815552593347e-4,-7.973470009555421
2016,50,50-54,76870,RI,New England,17224359,40,5.203590477429426e-4,-7.560991508229241
2016,50,50-54,90089,HI,Pacific,17224359,4,4.440053724650068e-5,-10.02225898845289
2016,50,50-54,100505,ID,Mountain,17224359,7,6.964827620516392e-5,-9.572052607432184
2016,50,50-54,101430,ME,New England,17224359,27,2.6619343389529726e-4,-8.231287318365712
2016,50,50-54,107086,NH,New England,17224359,39,3.6419326522608e-4,-7.917825882807478
2016,50,50-54,119607,NE,West North Central,17224359,2,1.6721429347780647e-5,-10.998819466654096
2016,50,50-54,124524,WV,South Atlantic,17224359,80,6.424464360283961e-4,-7.350227112719397
2016,50,50-54,131887,NM,Mountain,17224359,31,2.350497016385239e-4,-8.355713569848168
2016,50,50-54,150936,UT,Mountain,17224359,42,2.78263634918111e-4,-8.18694156660808
2016,50,50-54,184261,KS,West North Central,17224359,14,7.597918170421305e-5,-9.4850511801468
2016,50,50-54,193481,NV,Mountain,17224359,58,2.997710369493645e-4,-8.11249158487001
2016,50,50-54,195137,MS,East South Central,17224359,23,1.1786590959172274e-4,-9.045962939036672
